timestamp,px,py,pz,qx,qy,qz,qw
1598871600.79803,-0.001980,-0.001768,0.009549,-0.013972,0.004177,0.997460,0.069720
1598871600.86430,-0.002892,-0.002916,0.008237,-0.014945,0.002806,0.997910,0.062799
1598871600.89763,-0.001918,-0.002540,0.007500,-0.015960,0.001853,0.998202,0.057749
1598871600.93037,-0.000724,-0.001389,0.007414,-0.016616,0.001844,0.998461,0.052877
1598871600.96443,-0.000110,-0.000607,0.007359,-0.016638,0.001612,0.998698,0.048200
1598871600.99771,0.000431,0.000276,0.007283,-0.016582,0.001389,0.998912,0.043558
1598871601.03107,0.000841,0.000988,0.007075,-0.016743,0.001164,0.999089,0.039245
1598871601.06430,0.001249,0.001595,0.006807,-0.017402,0.001141,0.999227,0.035243
1598871601.09921,0.001540,0.002128,0.006554,-0.018393,0.001573,0.999337,0.031368
1598871601.16347,0.002033,0.003150,0.006210,-0.019447,0.002473,0.999516,0.024136
1598871601.19640,0.002291,0.003632,0.006211,-0.019445,0.003008,0.999599,0.020343
1598871601.23045,0.002488,0.004070,0.006248,-0.019043,0.003407,0.999679,0.016366
1598871601.26439,0.002628,0.004290,0.006340,-0.018528,0.003784,0.999746,0.012226
1598871601.29709,0.002863,0.004441,0.006366,-0.018085,0.003703,0.999797,0.008019
1598871601.33050,0.003321,0.004588,0.006392,-0.017847,0.002996,0.999831,0.003357
1598871601.36436,0.003702,0.004752,0.006484,0.018258,-0.001709,-0.999830,0.001819
1598871601.42984,0.004235,0.005062,0.007564,0.019828,-0.000034,-0.999728,0.012282
1598871601.46305,0.004487,0.005103,0.008179,0.020042,-0.000015,-0.999640,0.017826
1598871601.49785,0.004859,0.005012,0.008892,0.018941,-0.000238,-0.999548,0.023358
1598871601.53076,0.004819,0.004725,0.009270,0.017589,-0.000770,-0.999449,0.028152
1598871601.56349,0.004898,0.004462,0.009583,0.016557,-0.001464,-0.999341,0.032265
1598871601.59664,0.004826,0.004243,0.009753,0.016250,-0.001509,-0.999231,0.035665
1598871601.63142,0.004595,0.004047,0.009915,0.016854,-0.001157,-0.999109,0.038668
1598871601.69677,0.005191,0.004109,0.010618,0.018582,-0.000207,-0.998831,0.044631
1598871601.72991,0.004896,0.004386,0.010629,0.019256,-0.000355,-0.998660,0.048039
1598871601.76252,0.004620,0.004858,0.010690,0.019547,-0.000773,-0.998467,0.051776
1598871601.79699,0.004406,0.005426,0.010764,0.019698,-0.001208,-0.998243,0.055865
1598871601.82991,0.004039,0.006045,0.010890,0.019743,-0.001351,-0.998001,0.060014
1598871601.86392,0.003756,0.006697,0.011102,0.019466,-0.001365,-0.997738,0.064328
1598871601.89721,0.004721,0.007627,0.011479,0.018269,-0.001406,-0.997449,0.068994
1598871601.92953,0.005404,0.008645,0.012014,0.016872,-0.001849,-0.997149,0.073517
1598871601.96393,0.005786,0.009741,0.012336,0.015073,-0.002231,-0.996821,0.078206
1598871602.03013,0.004274,0.010272,0.012249,0.011323,-0.002689,-0.996196,0.086363
1598871602.06451,0.002242,0.010219,0.011921,0.009786,-0.003735,-0.995856,0.090339
1598871602.09782,0.001439,0.009993,0.012015,0.009177,-0.004346,-0.995509,0.094126
1598871602.13104,0.001178,0.009740,0.012271,0.009631,-0.003273,-0.995129,0.098055
1598871602.16523,0.001273,0.009423,0.012582,0.011034,-0.001133,-0.994737,0.101858
1598871602.19780,0.001574,0.009010,0.012913,0.012517,0.000894,-0.994349,0.105416
1598871602.23124,0.001934,0.008631,0.013184,0.013370,0.002626,-0.993933,0.109137
1598871602.26395,0.002162,0.008384,0.013496,0.013554,0.003395,-0.993515,0.112841
1598871602.29752,0.002395,0.008174,0.013819,0.013413,0.003452,-0.993116,0.116314
1598871602.33099,0.002414,0.007925,0.014050,0.013372,0.003219,-0.992763,0.119301
1598871602.36430,0.002082,0.007914,0.014319,0.013323,0.003342,-0.992430,0.122042
1598871602.39715,0.001561,0.008150,0.014169,0.013213,0.003729,-0.992119,0.124544
1598871602.43146,0.001328,0.008387,0.013912,0.012875,0.004110,-0.991799,0.127089
1598871602.46492,0.001039,0.008649,0.013513,0.012244,0.004442,-0.991516,0.129331
1598871602.49824,0.000911,0.008861,0.013153,0.011795,0.004846,-0.991278,0.131167
1598871602.53097,0.000841,0.009043,0.012804,0.011696,0.005398,-0.991095,0.132531
1598871602.56400,0.001022,0.009259,0.012544,0.011932,0.006079,-0.990983,0.133317
1598871602.59762,0.001381,0.009547,0.012379,0.012974,0.006773,-0.990959,0.133366
1598871602.63081,0.001750,0.009836,0.012192,0.014807,0.007673,-0.991013,0.132723
1598871602.66431,0.002180,0.010057,0.012043,0.017396,0.008572,-0.991122,0.131535
1598871602.69724,0.002502,0.010166,0.011973,0.019749,0.009849,-0.991273,0.129962
1598871602.73134,0.002719,0.010298,0.011956,0.021279,0.011556,-0.991405,0.128572
1598871602.76475,0.002901,0.010551,0.012007,0.021869,0.012418,-0.991521,0.127491
1598871602.79887,0.003145,0.010727,0.012190,0.021920,0.011959,-0.991678,0.126300
1598871602.83192,0.003146,0.010809,0.012307,0.021915,0.010959,-0.991907,0.124577
1598871602.86504,0.003072,0.010725,0.012580,0.021773,0.010520,-0.992211,0.122198
1598871602.90008,0.002980,0.010595,0.012920,0.021378,0.010222,-0.992585,0.119220
1598871602.93282,0.002765,0.010418,0.013168,0.020864,0.009744,-0.992972,0.116091
1598871602.97109,0.002556,0.010349,0.013363,0.020458,0.009020,-0.993420,0.112325
1598871603.03373,0.001271,0.009715,0.013794,0.020808,0.008141,-0.994271,0.104527
1598871603.06786,0.001145,0.009575,0.014313,0.021613,0.008351,-0.994734,0.099835
1598871603.10046,0.000911,0.009379,0.014746,0.022338,0.008674,-0.995142,0.095493
1598871603.13403,0.000536,0.009295,0.014969,0.022240,0.008376,-0.995525,0.091459
1598871603.16882,0.000291,0.009243,0.015152,0.021347,0.007447,-0.995891,0.087692
1598871603.23497,-0.000144,0.008885,0.015266,0.020439,0.005009,-0.996524,0.080607
1598871603.30164,-0.000174,0.008170,0.015138,0.022091,0.004728,-0.997002,0.073998
1598871603.33531,-0.000092,0.007677,0.014942,0.023075,0.004965,-0.997204,0.070897
1598871603.36779,0.000070,0.007158,0.014719,0.023717,0.005381,-0.997406,0.067748
1598871603.40223,0.000315,0.006544,0.014561,0.023979,0.005720,-0.997634,0.064173
1598871603.46824,0.000765,0.005419,0.014444,0.022781,0.005350,-0.998115,0.056741
1598871603.50115,0.000866,0.004945,0.014435,0.021700,0.004622,-0.998347,0.053016
1598871603.53468,0.000825,0.004564,0.014266,0.021301,0.003790,-0.998557,0.049153
1598871603.56718,0.000800,0.004356,0.014056,0.021435,0.003234,-0.998725,0.045585
1598871603.59984,0.000691,0.004265,0.013843,0.022045,0.002832,-0.998856,0.042342
1598871603.63547,0.000601,0.004258,0.013618,0.022717,0.002791,-0.998962,0.039387
1598871603.70149,0.000774,0.004708,0.013418,0.022900,0.002119,-0.999142,0.034457
1598871603.73414,0.000836,0.004948,0.013208,0.022398,0.001691,-0.999239,0.031898
1598871603.76839,0.001107,0.005102,0.013025,0.022299,0.001519,-0.999332,0.028898
1598871603.80746,0.001576,0.005251,0.012921,0.023197,0.001811,-0.999409,0.025296
1598871603.86865,0.002093,0.005666,0.012310,0.025005,0.001559,-0.999492,0.019686
1598871603.90144,0.002316,0.005757,0.012019,0.024919,0.000733,-0.999543,0.017075
1598871603.93624,0.002453,0.005660,0.011759,0.024351,-0.000675,-0.999598,0.014515
1598871604.00039,0.003149,0.005578,0.011483,0.023033,-0.003238,-0.999673,0.010659
1598871604.03395,0.003259,0.005464,0.011333,0.023108,-0.003574,-0.999683,0.009313
1598871604.06825,0.003416,0.005435,0.011459,0.024005,-0.003068,-0.999673,0.008309
1598871604.10052,0.003517,0.005358,0.011878,0.025386,-0.001839,-0.999647,0.007576
1598871604.13360,0.003572,0.005181,0.012848,0.026757,-0.000285,-0.999618,0.006954
1598871604.16709,0.003578,0.005033,0.014365,0.027858,0.000628,-0.999592,0.006321
1598871604.19975,0.003434,0.004789,0.016184,0.028285,0.000524,-0.999584,0.005685
1598871604.23296,0.003082,0.004422,0.018201,0.028005,-0.000443,-0.999595,0.004982
1598871604.26748,0.002673,0.004044,0.020281,0.027203,-0.001735,-0.999619,0.004234
1598871604.30005,0.002127,0.003596,0.022345,0.026117,-0.002875,-0.999648,0.003550
1598871604.33413,0.001509,0.002981,0.024360,0.024868,-0.003890,-0.999679,0.002857
1598871604.36655,0.000995,0.002518,0.026171,0.023853,-0.004680,-0.999702,0.002220
1598871604.39946,0.000562,0.002040,0.028265,0.023760,-0.005187,-0.999703,0.001544
1598871604.43246,0.000410,0.001651,0.030764,0.024856,-0.005074,-0.999678,0.000742
1598871604.46736,0.000433,0.001303,0.033589,0.027127,-0.003713,-0.999625,0.000064
1598871604.53332,0.000674,0.000873,0.039252,-0.031637,-0.000602,0.999499,0.000635
1598871604.56686,0.000436,0.000783,0.041596,-0.031819,-0.001525,0.999492,0.000628
1598871604.63268,0.000288,0.000151,0.046482,-0.028437,0.000170,0.999595,0.000938
1598871604.66669,0.000194,0.000062,0.048262,-0.026326,0.002153,0.999650,0.001593
1598871604.73468,0.000937,0.000060,0.052580,-0.022986,0.003828,0.999723,0.003244
1598871604.79997,0.001919,0.000431,0.057235,-0.025064,0.001756,0.999674,0.004560
1598871604.83372,0.002042,0.000589,0.059066,-0.027147,-0.000195,0.999620,0.004830
1598871604.86627,0.001957,0.000758,0.060178,-0.028704,-0.001877,0.999573,0.005102
1598871604.89952,0.001828,0.000847,0.060551,-0.028886,-0.003300,0.999562,0.005438
1598871604.93269,0.001395,0.000845,0.060032,-0.027904,-0.003644,0.999586,0.005932
1598871604.96619,0.001229,0.000754,0.058893,-0.026594,-0.002985,0.999621,0.006457
1598871605.00024,0.000987,0.000670,0.057153,-0.025537,-0.002281,0.999647,0.007039
1598871605.03271,0.000735,0.000623,0.054969,-0.025149,-0.002346,0.999654,0.007321
1598871605.06633,0.000649,0.000573,0.052498,-0.025505,-0.003320,0.999643,0.007294
1598871605.10762,0.000284,0.000400,0.049619,-0.026226,-0.005412,0.999618,0.006855
1598871605.16547,0.000184,0.000513,0.043805,-0.027687,-0.007341,0.999572,0.005907
1598871605.19809,0.000006,0.000582,0.040505,-0.027916,-0.007389,0.999568,0.005509
1598871605.23327,-0.000192,0.000680,0.037414,-0.027658,-0.006886,0.999580,0.005160
1598871605.26569,-0.000187,0.000730,0.034732,-0.027246,-0.006638,0.999594,0.004966
1598871605.33745,-0.000283,0.000739,0.029902,-0.028155,-0.006512,0.999569,0.005260
1598871605.39993,0.000096,0.000661,0.025814,-0.030190,-0.006877,0.999504,0.005661
1598871605.43270,0.000018,0.000598,0.023826,-0.030512,-0.006657,0.999496,0.005623
1598871605.46696,0.000042,0.000546,0.021993,-0.029875,-0.005929,0.999521,0.005523
1598871605.49944,-0.000021,0.000469,0.020373,-0.028750,-0.004960,0.999560,0.005437
1598871605.53190,-0.000355,0.000364,0.018812,-0.027747,-0.004009,0.999592,0.005479
1598871605.56624,-0.000458,0.000319,0.017378,-0.027397,-0.003304,0.999603,0.005726
1598871605.60014,-0.000574,0.000277,0.016117,-0.027708,-0.003194,0.999592,0.006109
1598871605.63286,-0.000910,0.000248,0.014904,-0.028646,-0.003251,0.999564,0.006452
1598871605.66583,-0.000991,0.000293,0.013734,-0.029817,-0.003292,0.999527,0.006736
1598871605.69928,-0.001072,0.000329,0.012712,-0.030840,-0.003473,0.999494,0.006982
1598871605.73200,-0.001307,0.000315,0.011768,-0.031504,-0.003434,0.999472,0.007109
1598871605.76543,-0.001319,0.000336,0.010956,-0.031644,-0.003131,0.999468,0.007220
1598871605.80790,-0.001375,0.000313,0.010248,-0.031446,-0.002687,0.999475,0.007381
1598871605.86680,-0.001409,0.000158,0.009216,-0.030938,-0.002634,0.999490,0.007445
1598871605.90006,-0.001420,0.000048,0.008689,-0.030791,-0.002638,0.999494,0.007466
1598871605.93294,-0.001598,-0.000113,0.008156,-0.030949,-0.002576,0.999490,0.007493
1598871605.96690,-0.001582,-0.000171,0.007666,-0.031603,-0.002373,0.999468,0.007645
1598871606.00045,-0.001584,-0.000233,0.007232,-0.032435,-0.002318,0.999441,0.007797
1598871606.06554,-0.001659,-0.000402,0.006581,-0.033260,-0.002389,0.999411,0.008084
1598871606.09977,-0.001654,-0.000461,0.006569,-0.033463,-0.002691,0.999402,0.008265
1598871606.13289,-0.001804,-0.000512,0.006824,-0.033751,-0.003111,0.999390,0.008463
1598871606.16725,-0.001688,-0.000428,0.007396,-0.033949,-0.003408,0.999380,0.008665
1598871606.23290,-0.001902,-0.000275,0.009421,-0.033736,-0.003360,0.999383,0.009182
1598871606.26599,-0.001854,-0.000209,0.010849,-0.033110,-0.003070,0.999402,0.009463
1598871606.30182,-0.001935,-0.000255,0.012476,-0.032257,-0.002753,0.999428,0.009786
1598871606.36599,-0.002291,-0.000491,0.016474,-0.031576,-0.002626,0.999443,0.010499
1598871606.40109,-0.002466,-0.000653,0.018764,-0.031597,-0.003163,0.999438,0.010777
1598871606.46602,-0.002776,-0.000943,0.023532,-0.032008,-0.003833,0.999418,0.011150
1598871606.49935,-0.002931,-0.001095,0.025993,-0.032085,-0.004371,0.999414,0.011116
1598871606.53235,-0.003148,-0.001256,0.028371,-0.031747,-0.005076,0.999425,0.010764
1598871606.57556,-0.003344,-0.001364,0.030743,-0.031302,-0.005550,0.999443,0.010110
1598871606.63407,-0.004144,-0.001871,0.034911,-0.030614,-0.006284,0.999474,0.008712
1598871606.66649,-0.004415,-0.002094,0.037036,-0.030617,-0.006576,0.999477,0.008053
1598871606.69904,-0.004632,-0.002297,0.038992,-0.031086,-0.006615,0.999465,0.007733
1598871606.73623,-0.004871,-0.002558,0.040879,-0.031807,-0.006418,0.999444,0.007711
1598871606.79936,-0.004959,-0.003146,0.044470,-0.033279,-0.005142,0.999396,0.008578
1598871606.83359,-0.004971,-0.003492,0.046170,-0.033615,-0.004135,0.999386,0.008974
1598871606.86588,-0.004821,-0.003777,0.047789,-0.033504,-0.003222,0.999392,0.009100
1598871606.90022,-0.004676,-0.004093,0.049348,-0.033122,-0.002643,0.999407,0.009079
1598871606.96618,-0.004389,-0.004752,0.052213,-0.032323,-0.003310,0.999436,0.008486
1598871607.00003,-0.004197,-0.005003,0.053620,-0.032457,-0.004391,0.999429,0.008272
1598871607.06731,-0.003783,-0.005345,0.055969,-0.033091,-0.005720,0.999400,0.008524
1598871607.10029,-0.003523,-0.005404,0.056979,-0.033020,-0.005799,0.999398,0.008943
1598871607.13281,-0.003366,-0.005439,0.057810,-0.032793,-0.005622,0.999403,0.009353
1598871607.16724,-0.003071,-0.005348,0.058549,-0.032271,-0.005512,0.999416,0.009783
1598871607.20008,-0.002816,-0.005144,0.059196,-0.031617,-0.005822,0.999430,0.010291
1598871607.23233,-0.002806,-0.004760,0.059830,-0.031148,-0.006491,0.999440,0.010333
1598871607.26694,-0.002840,-0.004228,0.060539,-0.030872,-0.007047,0.999450,0.009893
1598871607.30014,-0.003005,-0.003744,0.061115,-0.030316,-0.007247,0.999468,0.009638
1598871607.33602,-0.003288,-0.003279,0.061516,-0.029488,-0.006802,0.999494,0.009777
1598871607.39989,-0.003557,-0.002480,0.061867,-0.027944,-0.006052,0.999531,0.010989
1598871607.43325,-0.003866,-0.002362,0.060936,-0.027839,-0.006242,0.999523,0.011843
1598871607.46669,-0.004093,-0.002386,0.058945,-0.028296,-0.007065,0.999497,0.012452
1598871607.49916,-0.004371,-0.002598,0.055897,-0.028407,-0.008162,0.999484,0.012546
1598871607.53468,-0.004631,-0.003000,0.052012,-0.027653,-0.009175,0.999499,0.012360
1598871607.59948,-0.004200,-0.003957,0.044220,-0.023217,-0.011587,0.999587,0.012365
1598871607.63489,-0.004074,-0.004360,0.040100,-0.022821,-0.012059,0.999589,0.012506
1598871607.67570,-0.003636,-0.004651,0.036371,-0.025078,-0.012440,0.999525,0.012911
1598871607.73259,-0.003055,-0.005230,0.029232,-0.030580,-0.013016,0.999362,0.013070
1598871607.76601,-0.002733,-0.005376,0.025063,-0.032991,-0.012963,0.999290,0.012767
1598871607.79900,-0.002465,-0.005573,0.021615,-0.034186,-0.012468,0.999263,0.012252
1598871607.83229,-0.002570,-0.005869,0.018435,-0.034395,-0.011512,0.999277,0.011392
1598871607.86712,-0.002408,-0.006063,0.015543,-0.033605,-0.009848,0.999331,0.010543
1598871607.90079,-0.002325,-0.006305,0.012905,-0.032539,-0.007878,0.999388,0.010095
1598871607.93339,-0.002683,-0.006629,0.010475,-0.031421,-0.005970,0.999440,0.009872
1598871607.96630,-0.002830,-0.006806,0.008498,-0.029995,-0.004257,0.999491,0.009947
1598871607.99929,-0.002794,-0.006862,0.006999,-0.028933,-0.003225,0.999520,0.010574
1598871608.03324,-0.003308,-0.007122,0.005689,-0.028660,-0.003227,0.999517,0.011546
1598871608.06589,-0.003317,-0.007042,0.004728,-0.029725,-0.004141,0.999470,0.012635
1598871608.10007,-0.003485,-0.006890,0.003801,-0.031633,-0.005466,0.999391,0.013708
1598871608.16604,-0.003965,-0.006565,0.002055,-0.033839,-0.005737,0.999303,0.014703
1598871608.19877,-0.004194,-0.006393,0.001503,-0.033024,-0.004948,0.999338,0.014458
1598871608.23264,-0.004861,-0.006462,0.001221,-0.031543,-0.004115,0.999398,0.013846
1598871608.26621,-0.005126,-0.006500,0.001176,-0.030099,-0.003541,0.999454,0.013186
1598871608.29943,-0.005419,-0.006661,0.001141,-0.028946,-0.003103,0.999495,0.012724
1598871608.33219,-0.006066,-0.007016,0.000953,-0.028578,-0.003168,0.999511,0.012289
1598871608.36644,-0.006286,-0.007200,0.000712,-0.028639,-0.003477,0.999513,0.011880
1598871608.43307,-0.006992,-0.007700,-0.000077,-0.029109,-0.003375,0.999512,0.010855
1598871608.46621,-0.006872,-0.007726,-0.000522,-0.029203,-0.002904,0.999516,0.010278
1598871608.49927,-0.006930,-0.007762,-0.001090,-0.028793,-0.002541,0.999537,0.009514
1598871608.53238,-0.007340,-0.007973,-0.001799,-0.028107,-0.001991,0.999566,0.008620
1598871608.56533,-0.007257,-0.008002,-0.002371,-0.027153,-0.001360,0.999599,0.007889
1598871608.59954,-0.007220,-0.008093,-0.002902,-0.026553,-0.001018,0.999619,0.007506
1598871608.66626,-0.006911,-0.007889,-0.004138,-0.024892,0.000053,0.999664,0.007268
1598871608.69876,-0.006713,-0.007602,-0.004619,-0.023209,0.000572,0.999705,0.007133
1598871608.76540,-0.006465,-0.006796,-0.004935,-0.021411,0.000212,0.999752,0.006051
1598871608.79856,-0.006337,-0.006268,-0.005191,-0.020168,0.000067,0.999783,0.005175
1598871608.83192,-0.006425,-0.005985,-0.005689,-0.018197,-0.000124,0.999826,0.004106
1598871608.87299,-0.005634,-0.005512,-0.005681,-0.017425,-0.000774,0.999842,0.003294
1598871608.93280,-0.005454,-0.005362,-0.005840,-0.016947,-0.001167,0.999852,0.002868
1598871608.96565,-0.005221,-0.005351,-0.005930,-0.016500,-0.001483,0.999857,0.003261
1598871608.99869,-0.005170,-0.005345,-0.005956,-0.016311,-0.001548,0.999860,0.003427
1598871609.03382,-0.005413,-0.005414,-0.006016,-0.016333,-0.001449,0.999860,0.003462
1598871609.09927,-0.005250,-0.005206,-0.005993,-0.016162,-0.001416,0.999863,0.003289
1598871609.13308,-0.005624,-0.005237,-0.006093,-0.016210,-0.001344,0.999863,0.003216
1598871609.16756,-0.005580,-0.004968,-0.006054,-0.016069,-0.001374,0.999866,0.002716
1598871609.23163,-0.006258,-0.004832,-0.006147,-0.015984,-0.001378,0.999868,0.002723
1598871609.26737,-0.005957,-0.004760,-0.006093,-0.015705,-0.001520,0.999872,0.002833
1598871609.30000,-0.005807,-0.004725,-0.006103,-0.015469,-0.001585,0.999875,0.002792
1598871609.33254,-0.006039,-0.004956,-0.006236,-0.015125,-0.001832,0.999879,0.003067
