timestamp,px,py,pz,qx,qy,qz,qw
1598870187.66567,-0.005823,-0.001874,-0.000542,-0.017607,0.001348,0.999517,0.025583
1598870187.69814,-0.005847,-0.002202,-0.000571,-0.017545,0.001292,0.999518,0.025594
1598870187.73271,-0.005934,-0.002394,-0.000682,-0.017533,0.001332,0.999516,0.025670
1598870187.77334,-0.006146,-0.002558,-0.000719,-0.017563,0.001366,0.999515,0.025698
1598870187.83227,-0.006544,-0.002811,-0.001101,-0.017615,0.001401,0.999511,0.025787
1598870187.86639,-0.006726,-0.002845,-0.001167,-0.017643,0.001450,0.999511,0.025793
1598870187.89916,-0.006706,-0.002915,-0.001149,-0.017609,0.001462,0.999510,0.025823
1598870187.93341,-0.006615,-0.002972,-0.001168,-0.017550,0.001456,0.999511,0.025851
1598870187.99912,-0.004578,-0.006373,0.000766,-0.017050,0.000651,0.999618,0.021722
1598870188.03210,-0.003867,-0.007789,0.000501,-0.016877,0.000799,0.999646,0.020552
1598870188.06725,-0.004072,-0.008372,-0.000340,-0.016971,0.000935,0.999640,0.020738
1598870188.10114,-0.004820,-0.008763,-0.001745,-0.017255,0.001156,0.999632,0.020904
1598870188.13407,-0.005254,-0.008910,-0.002357,-0.017418,0.001285,0.999628,0.020940
1598870188.16650,-0.005667,-0.009195,-0.002502,-0.017501,0.001282,0.999625,0.021001
1598870188.19904,-0.005809,-0.009377,-0.002333,-0.017475,0.001216,0.999625,0.021051
1598870188.23432,-0.006189,-0.009585,-0.001820,-0.017491,0.001148,0.999623,0.021121
1598870188.30047,-0.006134,-0.009743,-0.001482,-0.017313,0.000919,0.999624,0.021230
1598870188.36528,-0.006071,-0.009725,-0.001396,-0.017336,0.001029,0.999624,0.021228
1598870188.39967,-0.005782,-0.009810,-0.001554,-0.017289,0.001010,0.999624,0.021247
1598870188.46465,-0.005291,-0.009979,-0.001394,-0.017261,0.000986,0.999624,0.021279
1598870188.49930,-0.004939,-0.010043,-0.001442,-0.017229,0.000982,0.999624,0.021303
1598870188.53301,-0.004758,-0.010086,-0.001446,-0.017229,0.000975,0.999624,0.021323
1598870188.56667,-0.004787,-0.010149,-0.001371,-0.017258,0.000978,0.999623,0.021336
1598870188.63266,-0.004682,-0.010082,-0.001380,-0.017269,0.000971,0.999623,0.021334
1598870188.66711,-0.004842,-0.010158,-0.001344,-0.017294,0.000965,0.999622,0.021348
1598870188.73214,-0.004845,-0.010184,-0.001382,-0.017298,0.000954,0.999622,0.021357
1598870188.76507,-0.004909,-0.010247,-0.001365,-0.017313,0.000950,0.999621,0.021365
1598870188.79816,-0.004899,-0.010238,-0.001366,-0.017310,0.000951,0.999621,0.021376
1598870188.83092,-0.004892,-0.010173,-0.001446,-0.017302,0.000956,0.999622,0.021363
1598870188.87065,-0.004949,-0.010199,-0.001417,-0.017310,0.000953,0.999621,0.021365
1598870188.93167,-0.004871,-0.010097,-0.001453,-0.017305,0.000953,0.999622,0.021357
1598870188.96461,-0.004967,-0.010153,-0.001367,-0.017325,0.000950,0.999621,0.021369
1598870188.99792,-0.004899,-0.010056,-0.001410,-0.017319,0.000948,0.999621,0.021354
1598870189.03063,-0.004891,-0.010089,-0.001368,-0.017320,0.000944,0.999621,0.021361
1598870189.06520,-0.004970,-0.010097,-0.001351,-0.017333,0.000940,0.999621,0.021360
1598870189.09816,-0.004943,-0.010008,-0.001383,-0.017328,0.000939,0.999621,0.021357
1598870189.13256,-0.004853,-0.009999,-0.001502,-0.017313,0.000925,0.999622,0.021356
1598870189.19837,-0.004824,-0.009987,-0.001545,-0.017296,0.000914,0.999622,0.021351
1598870189.23129,-0.004853,-0.009958,-0.001507,-0.017302,0.000904,0.999622,0.021353
1598870189.26429,-0.005004,-0.010035,-0.001450,-0.017323,0.000902,0.999621,0.021365
1598870189.29752,-0.004923,-0.010057,-0.001490,-0.017313,0.000893,0.999621,0.021369
1598870189.33046,-0.004865,-0.010020,-0.001493,-0.017313,0.000901,0.999621,0.021366
1598870189.36768,-0.004977,-0.010076,-0.001372,-0.017334,0.000896,0.999621,0.021361
1598870189.43049,-0.004856,-0.009971,-0.001459,-0.017317,0.000910,0.999621,0.021358
1598870189.46426,-0.004948,-0.009993,-0.001388,-0.017332,0.000912,0.999621,0.021355
1598870189.49735,-0.004849,-0.009949,-0.001457,-0.017321,0.000909,0.999621,0.021356
1598870189.52991,-0.004784,-0.009949,-0.001491,-0.017313,0.000911,0.999622,0.021360
1598870189.56273,-0.004869,-0.009967,-0.001447,-0.017335,0.000912,0.999621,0.021358
1598870189.59797,-0.004784,-0.009923,-0.001464,-0.017321,0.000909,0.999621,0.021358
1598870189.66266,-0.004940,-0.009950,-0.001448,-0.017337,0.000913,0.999621,0.021354
1598870189.69654,-0.004853,-0.009963,-0.001468,-0.017324,0.000912,0.999621,0.021360
1598870189.72930,-0.004793,-0.009952,-0.001526,-0.017313,0.000911,0.999621,0.021361
1598870189.76281,-0.004895,-0.010008,-0.001469,-0.017336,0.000906,0.999621,0.021365
1598870189.79595,-0.004817,-0.009913,-0.001504,-0.017322,0.000906,0.999621,0.021359
1598870189.82931,-0.004743,-0.009909,-0.001478,-0.017321,0.000898,0.999621,0.021360
1598870189.86363,-0.004830,-0.009900,-0.001441,-0.017336,0.000896,0.999621,0.021355
1598870189.89651,-0.004748,-0.009819,-0.001501,-0.017324,0.000894,0.999622,0.021347
1598870189.96104,-0.004884,-0.009881,-0.001418,-0.017340,0.000897,0.999621,0.021346
1598870189.99441,-0.004777,-0.009861,-0.001457,-0.017321,0.000900,0.999622,0.021344
1598870190.02803,-0.004730,-0.009907,-0.001461,-0.017319,0.000901,0.999622,0.021349
1598870190.09548,-0.004691,-0.009944,-0.001497,-0.017312,0.000903,0.999622,0.021360
1598870190.16057,-0.004850,-0.009999,-0.001491,-0.017322,0.000906,0.999621,0.021365
1598870190.19396,-0.004776,-0.009947,-0.001554,-0.017308,0.000903,0.999621,0.021366
1598870190.22725,-0.004780,-0.009862,-0.001605,-0.017302,0.000904,0.999622,0.021356
1598870190.26094,-0.004885,-0.009863,-0.001549,-0.017311,0.000903,0.999622,0.021348
1598870190.29472,-0.004770,-0.009830,-0.001634,-0.017296,0.000900,0.999622,0.021344
1598870190.32809,-0.004725,-0.009828,-0.001640,-0.017295,0.000904,0.999622,0.021346
1598870190.36169,-0.004808,-0.009813,-0.001625,-0.017302,0.000902,0.999622,0.021344
1598870190.39710,-0.004730,-0.009748,-0.001698,-0.017292,0.000901,0.999622,0.021345
1598870190.46177,-0.004808,-0.009632,-0.001650,-0.017307,0.000904,0.999622,0.021325
1598870190.49522,-0.004719,-0.009608,-0.001697,-0.017292,0.000897,0.999623,0.021322
1598870190.52909,-0.004673,-0.009552,-0.001759,-0.017276,0.000893,0.999623,0.021311
1598870190.56183,-0.004781,-0.009567,-0.001708,-0.017290,0.000897,0.999623,0.021303
1598870190.59632,-0.004735,-0.009512,-0.001760,-0.017279,0.000900,0.999623,0.021296
1598870190.66148,-0.004846,-0.009525,-0.001770,-0.017268,0.000887,0.999624,0.021294
1598870190.69411,-0.004777,-0.009522,-0.001783,-0.017260,0.000885,0.999624,0.021295
1598870190.72705,-0.004761,-0.009541,-0.001783,-0.017260,0.000880,0.999624,0.021302
1598870190.76034,-0.004867,-0.009548,-0.001742,-0.017282,0.000884,0.999623,0.021298
1598870190.79420,-0.004768,-0.009518,-0.001756,-0.017272,0.000882,0.999624,0.021299
1598870190.85877,-0.004888,-0.009524,-0.001655,-0.017286,0.000879,0.999623,0.021293
1598870190.89537,-0.004777,-0.009515,-0.001712,-0.017270,0.000873,0.999624,0.021295
1598870190.92857,-0.004742,-0.009544,-0.001736,-0.017265,0.000870,0.999624,0.021294
1598870190.96083,-0.004767,-0.009507,-0.001799,-0.017261,0.000875,0.999624,0.021285
1598870191.02717,-0.004633,-0.009363,-0.001843,-0.017245,0.000871,0.999625,0.021272
1598870191.06033,-0.004729,-0.009352,-0.001777,-0.017254,0.000869,0.999625,0.021267
1598870191.12544,-0.004597,-0.009333,-0.001950,-0.017225,0.000853,0.999625,0.021265
1598870191.15953,-0.004702,-0.009435,-0.001918,-0.017234,0.000850,0.999625,0.021273
1598870191.19293,-0.004618,-0.009429,-0.001937,-0.017225,0.000847,0.999625,0.021272
1598870191.22572,-0.004588,-0.009430,-0.001954,-0.017213,0.000854,0.999625,0.021274
1598870191.26016,-0.004732,-0.009439,-0.001895,-0.017224,0.000853,0.999625,0.021275
1598870191.29273,-0.004684,-0.009403,-0.001938,-0.017219,0.000861,0.999625,0.021271
1598870191.32587,-0.004637,-0.009376,-0.001976,-0.017210,0.000860,0.999625,0.021269
1598870191.35861,-0.004747,-0.009385,-0.001922,-0.017231,0.000858,0.999625,0.021265
1598870191.39271,-0.004635,-0.009357,-0.002001,-0.017206,0.000859,0.999626,0.021260
1598870191.45899,-0.004784,-0.009372,-0.001945,-0.017220,0.000867,0.999625,0.021257
1598870191.49227,-0.004640,-0.009393,-0.002044,-0.017205,0.000861,0.999625,0.021264
1598870191.55882,-0.004720,-0.009441,-0.002002,-0.017213,0.000852,0.999625,0.021258
1598870191.59236,-0.004639,-0.009419,-0.002038,-0.017200,0.000860,0.999626,0.021259
1598870191.62642,-0.004634,-0.009274,-0.002025,-0.017199,0.000879,0.999626,0.021247
1598870191.66106,-0.004762,-0.009328,-0.001953,-0.017209,0.000883,0.999626,0.021247
1598870191.69450,-0.004675,-0.009258,-0.002025,-0.017192,0.000877,0.999626,0.021244
1598870191.72748,-0.004648,-0.009215,-0.002064,-0.017183,0.000869,0.999626,0.021238
1598870191.79127,-0.004620,-0.009204,-0.002064,-0.017182,0.000849,0.999626,0.021237
1598870191.82656,-0.004597,-0.009271,-0.002082,-0.017177,0.000843,0.999626,0.021244
1598870191.89270,-0.004611,-0.009279,-0.002045,-0.017183,0.000859,0.999626,0.021242
1598870191.92507,-0.004586,-0.009274,-0.002092,-0.017176,0.000854,0.999626,0.021240
1598870191.95819,-0.004723,-0.009330,-0.002061,-0.017183,0.000843,0.999626,0.021240
1598870191.99126,-0.004685,-0.009331,-0.002094,-0.017180,0.000849,0.999626,0.021246
1598870192.02518,-0.004623,-0.009276,-0.002144,-0.017175,0.000851,0.999626,0.021241
1598870192.09104,-0.004554,-0.009241,-0.002116,-0.017178,0.000850,0.999627,0.021238
1598870192.12389,-0.004553,-0.009248,-0.002122,-0.017173,0.000847,0.999627,0.021236
1598870192.15822,-0.004648,-0.009360,-0.002090,-0.017187,0.000847,0.999626,0.021243
1598870192.19092,-0.004590,-0.009410,-0.002174,-0.017171,0.000848,0.999626,0.021249
1598870192.25702,-0.004740,-0.009359,-0.002111,-0.017180,0.000855,0.999626,0.021243
1598870192.29081,-0.004661,-0.009275,-0.002189,-0.017170,0.000859,0.999627,0.021243
1598870192.32399,-0.004646,-0.009237,-0.002182,-0.017173,0.000856,0.999626,0.021244
1598870192.35739,-0.004698,-0.009299,-0.002166,-0.017177,0.000855,0.999626,0.021243
1598870192.39066,-0.004646,-0.009352,-0.002213,-0.017167,0.000853,0.999626,0.021251
1598870192.42913,-0.004616,-0.009329,-0.002232,-0.017166,0.000857,0.999626,0.021251
1598870192.48989,-0.004546,-0.009316,-0.002258,-0.017152,0.000855,0.999627,0.021242
1598870192.52394,-0.004543,-0.009305,-0.002243,-0.017160,0.000853,0.999627,0.021243
1598870192.55662,-0.004667,-0.009336,-0.002178,-0.017174,0.000850,0.999626,0.021247
1598870192.59071,-0.004663,-0.009358,-0.002184,-0.017173,0.000846,0.999626,0.021252
1598870192.62341,-0.004569,-0.009375,-0.002254,-0.017159,0.000835,0.999626,0.021257
1598870192.65573,-0.004667,-0.009388,-0.002191,-0.017173,0.000841,0.999626,0.021248
1598870192.69015,-0.004612,-0.009282,-0.002248,-0.017168,0.000848,0.999627,0.021242
1598870192.72271,-0.004541,-0.009295,-0.002265,-0.017161,0.000838,0.999627,0.021246
1598870192.75575,-0.004650,-0.009308,-0.002210,-0.017171,0.000843,0.999627,0.021236
1598870192.79380,-0.004570,-0.009221,-0.002244,-0.017158,0.000841,0.999627,0.021230
1598870192.85629,-0.004719,-0.009234,-0.002189,-0.017168,0.000843,0.999627,0.021223
1598870192.88994,-0.004601,-0.009227,-0.002272,-0.017155,0.000841,0.999627,0.021220
1598870192.92224,-0.004510,-0.009206,-0.002314,-0.017151,0.000839,0.999627,0.021220
1598870192.95584,-0.004567,-0.009286,-0.002348,-0.017157,0.000840,0.999627,0.021224
1598870192.99014,-0.004493,-0.009324,-0.002391,-0.017141,0.000841,0.999627,0.021235
1598870193.02314,-0.004410,-0.009331,-0.002428,-0.017142,0.000846,0.999627,0.021240
1598870193.08995,-0.004355,-0.009316,-0.002464,-0.017142,0.000844,0.999627,0.021231
1598870193.12252,-0.004334,-0.009255,-0.002442,-0.017144,0.000845,0.999627,0.021226
1598870193.15681,-0.004508,-0.009319,-0.002477,-0.017142,0.000845,0.999627,0.021226
1598870193.18933,-0.004448,-0.009296,-0.002507,-0.017134,0.000843,0.999627,0.021234
1598870193.22306,-0.004437,-0.009275,-0.002534,-0.017130,0.000838,0.999627,0.021232
1598870193.28926,-0.004435,-0.009170,-0.002563,-0.017113,0.000838,0.999628,0.021221
1598870193.32343,-0.004472,-0.009246,-0.002575,-0.017111,0.000830,0.999628,0.021225
1598870193.38890,-0.004531,-0.009232,-0.002554,-0.017114,0.000839,0.999628,0.021220
1598870193.42303,-0.004537,-0.009242,-0.002544,-0.017120,0.000843,0.999628,0.021220
1598870193.48942,-0.004511,-0.009234,-0.002632,-0.017101,0.000826,0.999628,0.021223
1598870193.52305,-0.004516,-0.009221,-0.002645,-0.017101,0.000827,0.999628,0.021219
1598870193.55615,-0.004702,-0.009281,-0.002507,-0.017120,0.000826,0.999628,0.021222
1598870193.58969,-0.004624,-0.009203,-0.002582,-0.017108,0.000830,0.999628,0.021217
1598870193.65526,-0.004774,-0.009204,-0.002483,-0.017121,0.000827,0.999628,0.021212
1598870193.72017,-0.004612,-0.009182,-0.002588,-0.017104,0.000824,0.999628,0.021208
1598870193.75424,-0.004671,-0.009177,-0.002520,-0.017118,0.000830,0.999628,0.021208
1598870193.78927,-0.004563,-0.009155,-0.002541,-0.017117,0.000829,0.999628,0.021207
1598870193.85449,-0.004698,-0.009111,-0.002485,-0.017129,0.000834,0.999628,0.021198
1598870193.88740,-0.004597,-0.009047,-0.002581,-0.017117,0.000830,0.999628,0.021198
1598870193.92015,-0.004526,-0.009045,-0.002608,-0.017109,0.000826,0.999629,0.021194
1598870193.95457,-0.004595,-0.009033,-0.002562,-0.017123,0.000824,0.999628,0.021191
1598870193.98763,-0.004515,-0.009014,-0.002617,-0.017121,0.000826,0.999629,0.021188
1598870194.02140,-0.004479,-0.008939,-0.002633,-0.017110,0.000815,0.999629,0.021179
1598870194.05438,-0.004589,-0.008907,-0.002554,-0.017122,0.000822,0.999629,0.021170
1598870194.08690,-0.004529,-0.008883,-0.002573,-0.017119,0.000824,0.999629,0.021160
1598870194.11945,-0.004491,-0.008806,-0.002638,-0.017106,0.000825,0.999629,0.021157
1598870194.15417,-0.004532,-0.008770,-0.002674,-0.017101,0.000820,0.999630,0.021146
1598870194.22007,-0.004431,-0.008725,-0.002769,-0.017083,0.000806,0.999630,0.021137
1598870194.25277,-0.004490,-0.008698,-0.002773,-0.017087,0.000807,0.999630,0.021131
1598870194.28702,-0.004405,-0.008676,-0.002844,-0.017079,0.000809,0.999631,0.021126
1598870194.32063,-0.004344,-0.008675,-0.002942,-0.017060,0.000805,0.999631,0.021125
1598870194.35474,-0.004428,-0.008719,-0.002865,-0.017074,0.000803,0.999631,0.021126
1598870194.38729,-0.004397,-0.008566,-0.002910,-0.017068,0.000813,0.999631,0.021115
1598870194.41996,-0.004343,-0.008592,-0.002936,-0.017059,0.000806,0.999631,0.021114
1598870194.45393,-0.004407,-0.008592,-0.002896,-0.017069,0.000811,0.999631,0.021116
1598870194.48761,-0.004341,-0.008519,-0.002985,-0.017054,0.000812,0.999632,0.021101
1598870194.55344,-0.004415,-0.008452,-0.002979,-0.017054,0.000821,0.999632,0.021078
1598870194.58747,-0.004319,-0.008424,-0.003045,-0.017040,0.000817,0.999632,0.021069
1598870194.62099,-0.004278,-0.008362,-0.003108,-0.017031,0.000809,0.999633,0.021060
1598870194.65413,-0.004336,-0.008333,-0.003148,-0.017029,0.000813,0.999633,0.021057
1598870194.68641,-0.004288,-0.008299,-0.003209,-0.017022,0.000810,0.999633,0.021058
1598870194.72062,-0.004222,-0.008274,-0.003249,-0.017023,0.000796,0.999633,0.021057
1598870194.75291,-0.004328,-0.008288,-0.003174,-0.017028,0.000800,0.999633,0.021050
1598870194.78656,-0.004297,-0.008261,-0.003173,-0.017023,0.000799,0.999633,0.021048
1598870194.82063,-0.004260,-0.008277,-0.003182,-0.017023,0.000793,0.999633,0.021048
1598870194.85371,-0.004280,-0.008236,-0.003236,-0.017014,0.000802,0.999634,0.021036
1598870194.88789,-0.004216,-0.008160,-0.003315,-0.017000,0.000801,0.999634,0.021027
1598870194.95255,-0.004262,-0.008089,-0.003311,-0.017007,0.000819,0.999634,0.021006
1598870194.98484,-0.004189,-0.008057,-0.003328,-0.017002,0.000817,0.999635,0.021003
1598870195.02033,-0.004120,-0.007980,-0.003451,-0.016983,0.000805,0.999635,0.020998
1598870195.05363,-0.004233,-0.007978,-0.003391,-0.016989,0.000800,0.999635,0.020991
1598870195.11940,-0.004140,-0.007915,-0.003468,-0.016987,0.000795,0.999635,0.020984
1598870195.15261,-0.004178,-0.007915,-0.003453,-0.016987,0.000796,0.999635,0.020976
1598870195.18573,-0.004129,-0.007866,-0.003538,-0.016975,0.000796,0.999636,0.020971
1598870195.22029,-0.004098,-0.007958,-0.003558,-0.016969,0.000789,0.999636,0.020982
1598870195.28748,-0.004062,-0.007956,-0.003582,-0.016965,0.000782,0.999636,0.020984
1598870195.35273,-0.004172,-0.007959,-0.003645,-0.016955,0.000789,0.999636,0.020967
1598870195.38560,-0.004132,-0.007953,-0.003714,-0.016948,0.000794,0.999636,0.020974
1598870195.41954,-0.004078,-0.008036,-0.003793,-0.016942,0.000790,0.999636,0.020983
1598870195.48546,-0.004068,-0.007944,-0.003778,-0.016935,0.000796,0.999636,0.020978
1598870195.51812,-0.004109,-0.008011,-0.003749,-0.016933,0.000795,0.999636,0.020985
1598870195.55218,-0.004212,-0.008065,-0.003736,-0.016937,0.000803,0.999636,0.020983
1598870195.63009,-0.004143,-0.007957,-0.003812,-0.016934,0.000805,0.999636,0.020977
1598870195.68936,-0.004168,-0.007989,-0.003688,-0.016946,0.000799,0.999636,0.020980
1598870195.75156,-0.004223,-0.008043,-0.003746,-0.016945,0.000801,0.999636,0.020979
1598870195.78456,-0.004199,-0.007990,-0.003728,-0.016946,0.000805,0.999636,0.020981
1598870195.81802,-0.004178,-0.007965,-0.003719,-0.016948,0.000807,0.999636,0.020982
1598870195.85092,-0.004254,-0.008004,-0.003638,-0.016956,0.000811,0.999636,0.020981
1598870195.88393,-0.004169,-0.007943,-0.003702,-0.016951,0.000812,0.999636,0.020976
1598870195.91767,-0.004073,-0.007918,-0.003840,-0.016935,0.000804,0.999636,0.020974
1598870195.95189,-0.004136,-0.007864,-0.003854,-0.016937,0.000797,0.999637,0.020961
1598870196.02022,-0.004067,-0.007726,-0.003832,-0.016937,0.000792,0.999637,0.020954
1598870196.08441,-0.004011,-0.007760,-0.003840,-0.016934,0.000791,0.999637,0.020957
1598870196.11851,-0.004011,-0.007769,-0.003893,-0.016930,0.000780,0.999637,0.020953
1598870196.15160,-0.004083,-0.007807,-0.003940,-0.016920,0.000782,0.999637,0.020947
1598870196.22030,-0.004010,-0.007756,-0.004088,-0.016896,0.000778,0.999638,0.020943
1598870196.28390,-0.004042,-0.007661,-0.004096,-0.016895,0.000771,0.999638,0.020937
1598870196.31695,-0.004057,-0.007613,-0.004147,-0.016889,0.000768,0.999638,0.020931
1598870196.35010,-0.004230,-0.007683,-0.004063,-0.016905,0.000762,0.999638,0.020937
1598870196.38304,-0.004152,-0.007714,-0.004164,-0.016892,0.000759,0.999638,0.020932
1598870196.41645,-0.004086,-0.007715,-0.004186,-0.016890,0.000760,0.999638,0.020935
1598870196.45022,-0.004167,-0.007693,-0.004163,-0.016897,0.000766,0.999638,0.020924
1598870196.48312,-0.004092,-0.007639,-0.004197,-0.016888,0.000766,0.999638,0.020920
1598870196.51911,-0.004072,-0.007597,-0.004295,-0.016877,0.000759,0.999638,0.020918
1598870196.58279,-0.004033,-0.007537,-0.004341,-0.016866,0.000755,0.999639,0.020906
1598870196.61704,-0.004068,-0.007484,-0.004390,-0.016856,0.000761,0.999639,0.020901
1598870196.65026,-0.004183,-0.007544,-0.004324,-0.016866,0.000763,0.999639,0.020902
1598870196.68578,-0.004111,-0.007467,-0.004373,-0.016853,0.000762,0.999639,0.020897
1598870196.74984,-0.004212,-0.007429,-0.004396,-0.016849,0.000753,0.999640,0.020884
1598870196.78272,-0.004090,-0.007377,-0.004532,-0.016828,0.000753,0.999640,0.020877
1598870196.81586,-0.004054,-0.007302,-0.004571,-0.016824,0.000756,0.999640,0.020873
1598870196.85014,-0.004124,-0.007360,-0.004573,-0.016826,0.000753,0.999640,0.020870
1598870196.88358,-0.004053,-0.007355,-0.004599,-0.016826,0.000749,0.999640,0.020867
1598870196.91679,-0.003997,-0.007369,-0.004658,-0.016816,0.000750,0.999641,0.020867
1598870196.94987,-0.004050,-0.007402,-0.004599,-0.016822,0.000758,0.999641,0.020863
1598870196.98237,-0.003938,-0.007316,-0.004741,-0.016799,0.000758,0.999641,0.020853
1598870197.01695,-0.003919,-0.007222,-0.004778,-0.016791,0.000753,0.999641,0.020849
1598870197.05040,-0.004008,-0.007207,-0.004816,-0.016781,0.000746,0.999642,0.020840
1598870197.08308,-0.003953,-0.007131,-0.004960,-0.016765,0.000751,0.999642,0.020832
1598870197.11726,-0.003915,-0.007086,-0.004974,-0.016764,0.000747,0.999642,0.020832
1598870197.18856,-0.003835,-0.007085,-0.004994,-0.016754,0.000742,0.999643,0.020822
1598870197.22211,-0.003813,-0.007143,-0.005047,-0.016746,0.000733,0.999643,0.020823
1598870197.28522,-0.003837,-0.007209,-0.005030,-0.016744,0.000734,0.999643,0.020829
1598870197.32142,-0.003891,-0.007252,-0.005073,-0.016736,0.000733,0.999643,0.020838
1598870197.38971,-0.003951,-0.007195,-0.005133,-0.016718,0.000729,0.999643,0.020834
1598870197.44864,-0.004089,-0.007238,-0.005122,-0.016727,0.000729,0.999643,0.020830
1598870197.48394,-0.004016,-0.007156,-0.005173,-0.016720,0.000735,0.999643,0.020826
1598870197.52196,-0.003966,-0.007153,-0.005179,-0.016721,0.000726,0.999643,0.020824
1598870197.58212,-0.003939,-0.007128,-0.005189,-0.016714,0.000721,0.999643,0.020832
1598870197.61505,-0.003981,-0.007138,-0.005198,-0.016715,0.000723,0.999643,0.020850
1598870197.68208,-0.003985,-0.007062,-0.005175,-0.016718,0.000711,0.999644,0.020799
1598870197.71564,-0.003986,-0.007023,-0.005135,-0.016714,0.000711,0.999645,0.020732
