timestamp,px,py,pz,qx,qy,qz,qw,features,clones
1403637131.538319111,0.000243849,-0.000232089,-0.000381193,-0.790370608,0.019076486,-0.611912759,0.022653127,200,11
1403637131.588319063,0.000160656,-0.000216227,-0.000361591,-0.790295150,0.019573131,-0.611981008,0.023015514,200,11
1403637131.638319016,0.000206046,-0.000144133,-0.000299502,-0.790324754,0.019512017,-0.611936663,0.023228945,200,11
1403637131.688318968,0.000180341,-0.000121233,-0.000236363,-0.790373761,0.019322510,-0.611878622,0.023248884,200,11
1403637131.738318920,0.000109160,-0.000317142,-0.000125141,-0.790347078,0.019119740,-0.611935700,0.022817347,200,11
1403637131.788319111,0.000053975,-0.000274407,-0.000046847,-0.790344126,0.019182145,-0.611929651,0.023028477,200,11
1403637131.838319063,0.000005606,-0.000259385,0.000053296,-0.790323241,0.019409439,-0.611940731,0.023259205,200,11
1403637131.888319016,0.000055172,-0.000325431,-0.000428520,-0.788526017,0.021772927,-0.614061712,0.026093554,125,11
1403637131.938318968,0.000090300,-0.000212411,-0.000343858,-0.787228137,0.022076540,-0.615695059,0.026534517,109,11
1403637131.988318920,0.000017880,-0.000238619,-0.000366050,-0.787239815,0.021712115,-0.615696573,0.026453506,130,11
1403637132.038319111,0.000019381,-0.000371691,-0.000344876,-0.787041799,0.021284089,-0.615995386,0.025726999,180,11
1403637132.088319063,0.000010513,-0.000390739,-0.000338423,-0.786776629,0.021119348,-0.616356393,0.025324026,180,11
1403637132.138319016,0.000078448,-0.000515721,-0.000304907,-0.786517635,0.020777153,-0.616727231,0.024613848,180,11
1403637132.188318968,0.000018070,-0.000399337,-0.000286999,-0.786285789,0.020813710,-0.617014382,0.024793147,180,11
1403637132.238318920,0.000046740,-0.000374943,-0.000232445,-0.786305818,0.020840617,-0.616983207,0.024910886,180,11
1403637132.288319111,0.000071432,-0.000333903,-0.000249034,-0.786372266,0.020580994,-0.616911739,0.024798980,180,11
1403637132.338319063,0.000141521,-0.000301763,-0.000232494,-0.786475093,0.020825159,-0.616767820,0.024913796,180,11
1403637132.388319016,0.000215236,-0.000093114,-0.000202731,-0.786904758,0.021612299,-0.616144979,0.026061001,180,11
1403637132.438318968,0.000166892,-0.000233696,-0.000226053,-0.787425742,0.021518253,-0.615493437,0.025797188,180,11
1403637132.488318920,0.000194591,-0.000276407,-0.000220126,-0.787614551,0.021491301,-0.615254939,0.025744975,121,11
1403637132.538319111,0.000295525,-0.000243259,-0.000266223,-0.788177656,0.021708841,-0.614511749,0.026077185,109,11
1403637132.588319063,0.000412025,-0.000439381,-0.000233232,-0.788175845,0.021260514,-0.614560078,0.025352281,130,11
1403637132.638319016,0.000513054,-0.000361599,-0.000216099,-0.788139419,0.021393913,-0.614595703,0.025508408,180,11
1403637132.688318968,0.000595444,-0.000127292,-0.000202569,-0.788074863,0.022006478,-0.614625194,0.026260165,180,11
1403637132.738318920,0.000579705,-0.000059106,-0.000190217,-0.788064010,0.022056963,-0.614628732,0.026459949,180,11
1403637132.788319111,0.000723796,-0.000051320,-0.000113007,-0.787908263,0.022131365,-0.614822226,0.026540578,180,11
1403637132.838319063,0.000748740,-0.000066854,-0.000061714,-0.787780404,0.022118752,-0.614983847,0.026601950,180,11
1403637132.888319016,0.000753279,-0.000166869,0.000009318,-0.787413638,0.022605082,-0.615429566,0.026743653,180,11
1403637132.938318968,0.000817870,-0.000377740,0.000089710,-0.787154850,0.022282440,-0.615800014,0.026097486,180,11
1403637132.988318920,0.000873523,-0.000058682,0.000055169,-0.787051865,0.023414037,-0.615846098,0.027105890,180,11
1403637133.038319111,0.001057241,0.000011783,0.000027300,-0.787027516,0.023748219,-0.615862163,0.027157090,180,11
1403637133.088319063,0.000640696,-0.000075372,0.000267188,-0.786379381,0.023173413,-0.616722819,0.026896609,121,11
1403637133.138319016,-0.000715521,-0.000044872,0.001020481,-0.784845539,0.023435954,-0.618545693,0.029486621,109,11
1403637133.188318968,-0.001583703,-0.000509652,0.002081127,-0.784421199,0.023072763,-0.619143151,0.028509468,130,11
1403637133.238318920,-0.001918692,-0.001309984,0.003176623,-0.783881551,0.022559428,-0.619985391,0.025276498,180,11
1403637133.288319111,-0.002812397,-0.001893028,0.005175864,-0.783323799,0.022094988,-0.620791189,0.023107088,179,11
1403637133.338319063,-0.003893364,-0.002492517,0.008519651,-0.782507200,0.022419011,-0.621857691,0.021745856,179,11
1403637133.388319016,-0.005208788,-0.003528035,0.013618868,-0.780644536,0.024537265,-0.624203801,0.019017017,177,11
1403637133.438318968,-0.006518993,-0.004227724,0.018381366,-0.779800606,0.026181696,-0.625248026,0.017042269,184,11
1403637133.488318920,-0.008087764,-0.004243161,0.021782910,-0.778980078,0.025987141,-0.626264860,0.017522317,188,11
1403637133.538319111,-0.008579956,-0.005513673,0.024147004,-0.779076885,0.027715591,-0.626102019,0.016349786,196,11
1403637133.588319063,-0.009109032,-0.007128708,0.026087864,-0.779505109,0.029647951,-0.625506931,0.015292585,196,11
1403637133.638319016,-0.010135635,-0.009305529,0.029391804,-0.779657382,0.031120777,-0.625296277,0.013054873,204,11
1403637133.688318968,-0.011698045,-0.011654057,0.035009512,-0.779430595,0.031802974,-0.625598067,0.010177258,138,11
1403637133.738318920,-0.013997453,-0.014149533,0.044160157,-0.781950874,0.034837335,-0.622278352,0.010432776,125,11
1403637133.788319111,-0.015772596,-0.016102633,0.056406784,-0.787001623,0.037722534,-0.615728155,0.009181208,142,11
1403637133.838319063,-0.017584941,-0.018388668,0.072500791,-0.788285888,0.042284908,-0.613816596,0.006821434,172,11
1403637133.888319016,-0.019124838,-0.020191724,0.093438727,-0.790502222,0.046167141,-0.610707871,0.003275405,163,11
1403637133.938318968,-0.019479248,-0.021235336,0.119387755,-0.795606176,0.050023365,-0.603742426,0.001886359,160,11
1403637133.988318920,-0.020238947,-0.022317202,0.149162492,0.798245530,-0.053204334,0.599977694,0.000372856,179,11
1403637134.038319111,-0.021050226,-0.023536873,0.180810532,0.799323821,-0.055894903,0.598293164,0.001574470,192,11
1403637134.088319063,-0.022019635,-0.024960941,0.213430758,0.799643869,-0.056918316,0.597742466,0.005825091,198,11
1403637134.138319016,-0.023690510,-0.025577583,0.245858758,0.798767420,-0.057156984,0.598785585,0.012629740,191,11
1403637134.188318968,-0.023684942,-0.025110545,0.277899049,0.798429462,-0.056257529,0.599070342,0.021452490,202,11
1403637134.238318920,-0.021620299,-0.021411053,0.310358257,0.798000025,-0.054002908,0.599340671,0.032717066,210,11
1403637134.288319111,-0.022592274,-0.020518421,0.339824995,0.792993648,-0.053771570,0.605804019,0.035653653,171,11
1403637134.338319063,-0.023590891,-0.020145271,0.364492280,0.787208355,-0.053713516,0.613233923,0.036905558,178,11
1403637134.388319016,-0.024856604,-0.018758915,0.384597186,0.781198133,-0.053125305,0.620790669,0.039065639,167,11
1403637134.438318968,-0.023504692,-0.019719138,0.397427002,0.777519522,-0.057251533,0.625086408,0.038113481,206,11
1403637134.488318920,-0.022920376,-0.019850740,0.402449592,0.774591652,-0.061414276,0.628486802,0.035219302,204,11
1403637134.538319111,-0.022768973,-0.022570301,0.398301486,0.772841149,-0.065551093,0.630357785,0.032690596,186,11
1403637134.588319063,-0.020223268,-0.024316421,0.386281953,0.774948951,-0.066921234,0.627596974,0.033131724,189,11
1403637134.638319016,-0.016212922,-0.025164295,0.367322249,0.779994328,-0.065881599,0.621268904,0.035964040,176,11
1403637134.688318968,-0.014351289,-0.028404455,0.339584675,0.783963949,-0.064374914,0.616313502,0.037604047,170,11
1403637134.738318920,-0.011350630,-0.030078849,0.306867351,0.790626669,-0.061923488,0.608024180,0.037169195,176,11
1403637134.788319111,-0.009331308,-0.031652789,0.270207334,0.798477975,-0.059389119,0.598018901,0.035766599,171,11
1403637134.838319063,-0.008630936,-0.032293984,0.232056405,0.806805013,-0.059118200,0.586934531,0.032841532,162,11
1403637134.888319016,-0.009207143,-0.033600057,0.193753079,0.814219794,-0.059357051,0.576799984,0.028716643,146,11
1403637134.938318968,-0.011555672,-0.034388960,0.158867146,0.819350483,-0.061177803,0.569420646,0.026118760,156,11
1403637134.988318920,-0.013079840,-0.035710902,0.127184756,0.822142969,-0.063447786,0.565350991,0.020822443,160,11
1403637135.038319111,-0.015038208,-0.036229719,0.101041383,0.823945652,-0.064529078,0.562679925,0.018462435,196,11
1403637135.088319063,-0.018122614,-0.037293165,0.080606839,0.824815694,-0.064563574,0.561423101,0.017740300,186,11
1403637135.138319016,-0.020471646,-0.038197662,0.064856951,0.826591420,-0.063413529,0.558926256,0.018077288,190,11
1403637135.188318968,-0.022485067,-0.039349409,0.055994140,0.829353930,-0.062063567,0.554932464,0.019238841,199,11
1403637135.238318920,-0.024521514,-0.040280435,0.055393521,0.833809629,-0.060828007,0.548305468,0.020556504,218,11
1403637135.288319111,-0.027255749,-0.040218576,0.067334246,0.838200410,-0.059886820,0.541560459,0.023364735,215,11
1403637135.338319063,-0.025808038,-0.040277711,0.089312482,0.840249306,-0.060787550,0.538215376,0.024701969,204,11
1403637135.388319016,-0.020526684,-0.039030788,0.119248463,0.839182169,-0.062042133,0.539688854,0.025690518,179,11
1403637135.438318968,-0.018238643,-0.039139696,0.155752051,0.834586778,-0.061040072,0.546682084,0.029626328,190,11
1403637135.488318920,-0.016742357,-0.038822727,0.197410030,0.827488911,-0.058939517,0.557231753,0.035791174,156,11
1403637135.538319111,-0.016388594,-0.038195760,0.241367890,0.820017818,-0.057049898,0.568045440,0.040502650,156,11
1403637135.588319063,-0.016456296,-0.037461901,0.285485419,0.812525821,-0.055849469,0.578352768,0.046804943,143,11
1403637135.638319016,-0.015838053,-0.036626548,0.328062515,0.805675227,-0.056959468,0.587361831,0.051469676,172,11
1403637135.688318968,-0.014719071,-0.035913351,0.368430591,0.799436528,-0.058607003,0.595467655,0.053709661,194,11
1403637135.738318920,-0.014410688,-0.034472214,0.404021581,0.793396672,-0.060878960,0.603357898,0.052675618,203,11
1403637135.788319111,-0.014351952,-0.033054572,0.433288195,0.788396758,-0.063381376,0.609848687,0.049979317,225,11
1403637135.838319063,-0.014635523,-0.032440764,0.453792934,0.784906286,-0.065147586,0.614280393,0.048347830,224,11
1403637135.888319016,-0.014156294,-0.032453039,0.465091429,0.782930392,-0.067201415,0.616725525,0.046406881,221,11
1403637135.938318968,-0.012992589,-0.033200653,0.465964617,0.782860198,-0.068707909,0.616659534,0.046261782,213,11
1403637135.988318920,-0.011224904,-0.033626386,0.457254226,0.784347737,-0.068729908,0.614834711,0.045311206,199,11
1403637136.038319111,-0.009232178,-0.033707614,0.438453502,0.786892768,-0.067595964,0.611728817,0.044926739,208,11
1403637136.088319063,-0.006501187,-0.034470167,0.411869772,0.790175359,-0.066144588,0.607541360,0.046274090,181,11
1403637136.138319016,-0.002826620,-0.034889628,0.377885527,0.793918091,-0.066551595,0.602592305,0.046340730,189,11
1403637136.188318968,0.000607691,-0.035807995,0.339321634,0.798902721,-0.064997937,0.595920335,0.049078158,167,11
1403637136.238318920,0.002782331,-0.035697289,0.297489192,0.804799537,-0.066013859,0.587891513,0.048202131,171,11
1403637136.288319111,0.003747269,-0.035669976,0.254962414,0.812165921,-0.065834009,0.577749870,0.047513020,169,11
1403637136.338319063,0.003668749,-0.035614111,0.214675338,0.819509822,-0.067060911,0.567198214,0.046825976,178,11
1403637136.388319016,0.001027321,-0.036464116,0.176667932,0.826490866,-0.068091337,0.557105261,0.043705224,174,11
1403637136.438318968,-0.001900132,-0.036184199,0.142276008,0.833225071,-0.068787937,0.547167569,0.040147880,170,11
1403637136.488318920,-0.005108848,-0.035915976,0.114670187,0.838585186,-0.070710784,0.539060806,0.034472005,159,11
1403637136.538319111,-0.008441233,-0.035589621,0.095490222,0.842367586,-0.072733241,0.533144908,0.029719231,175,11
1403637136.588319063,-0.011421977,-0.035343992,0.085414220,0.844735232,-0.073388533,0.529397040,0.027843952,184,11
1403637136.638319016,-0.013717159,-0.035593347,0.085393364,0.846301386,-0.072615943,0.526985062,0.028064801,212,11
1403637136.688318968,-0.012637275,-0.034688056,0.096205516,0.847493919,-0.071238160,0.525189087,0.029250719,222,11
1403637136.738318920,-0.012278019,-0.034106842,0.119743377,0.847244537,-0.071345584,0.525603413,0.028767226,209,11
1403637136.788319111,-0.011684753,-0.033777567,0.152368630,0.845722866,-0.070855943,0.528101180,0.029007110,181,11
1403637136.838319063,-0.012115672,-0.033358026,0.192657173,0.841731133,-0.069389743,0.534600190,0.029604051,161,11
1403637136.888319016,-0.012601767,-0.033721669,0.239487729,0.835471670,-0.068022084,0.544302628,0.033086768,144,11
1403637136.938318968,-0.012449479,-0.033840894,0.287898835,0.828468995,-0.068850291,0.554593211,0.036402356,132,11
1403637136.988318920,-0.013061785,-0.034738066,0.336937601,0.820836194,-0.070609961,0.565154356,0.042927032,132,11
1403637137.038319111,-0.013641307,-0.035604137,0.383159207,0.813221732,-0.074180919,0.575284883,0.047062826,140,11
1403637137.088319063,-0.014429119,-0.035795542,0.424393463,0.805377213,-0.078148048,0.585442889,0.050170223,154,11
1403637137.138319016,-0.015088974,-0.035150190,0.458167013,0.797814444,-0.082371578,0.595315880,0.048021232,175,11
1403637137.188318968,-0.015566934,-0.034269426,0.482329807,0.791512493,-0.084836389,0.603602358,0.044440453,179,11
1403637137.238318920,-0.015490414,-0.034509150,0.495832659,0.787133087,-0.083902332,0.609536957,0.042972089,201,11
1403637137.288319111,-0.014703567,-0.035683344,0.498649055,0.784246676,-0.083180244,0.613321370,0.043302368,197,11
1403637137.338319063,-0.013279605,-0.036977499,0.491108732,0.782150244,-0.082271297,0.616047119,0.044253559,200,11
1403637137.388319016,-0.011279960,-0.037710469,0.473414910,0.781221599,-0.080679554,0.617418718,0.044471905,189,11
1403637137.438318968,-0.009063700,-0.038429739,0.447004550,0.781613315,-0.079602648,0.617169104,0.042969076,199,11
1403637137.488318920,-0.007556191,-0.038902852,0.412710359,0.784223771,-0.077344879,0.614023938,0.044558393,189,11
1403637137.538319111,-0.004521974,-0.039177709,0.374062399,0.789528744,-0.074539543,0.607435722,0.045935413,173,11
1403637137.588319063,-0.002968628,-0.039629880,0.331064307,0.796764956,-0.071993620,0.597900109,0.049979821,183,11
1403637137.638319016,-0.001258711,-0.039970935,0.286565363,0.805471033,-0.071048872,0.585890519,0.053858816,147,11
1403637137.688318968,0.000122766,-0.040146690,0.241829488,0.813931925,-0.072257621,0.573821919,0.054973288,146,11
1403637137.738318920,0.000353020,-0.038839493,0.199235380,0.821543339,-0.073268768,0.562989618,0.052353803,166,11
1403637137.788319111,-0.001309573,-0.037058990,0.161686602,0.827216058,-0.073749174,0.554942871,0.048094310,135,11
1403637137.838319063,-0.004874462,-0.035259814,0.128451366,0.831840009,-0.073374198,0.548398996,0.043783193,144,11
1403637137.888319016,-0.009187757,-0.033768355,0.102283742,0.836204938,-0.071837957,0.542222437,0.039942938,148,11
1403637137.938318968,-0.013532100,-0.033371428,0.085090805,0.840711430,-0.070444491,0.535455051,0.039112061,169,11
1403637137.988318920,-0.016660119,-0.034074587,0.078414496,0.845556226,-0.069210249,0.527945241,0.038967070,178,11
1403637138.038319111,-0.018632029,-0.035298632,0.083662722,0.849748107,-0.069126782,0.521216077,0.038515501,213,11
1403637138.088319063,-0.019097289,-0.036980111,0.101526763,0.851505799,-0.070207925,0.518377968,0.035958354,198,11
1403637138.138319016,-0.018830519,-0.037498014,0.131647512,0.850317097,-0.068969841,0.520671889,0.033238239,174,11
1403637138.188318968,-0.018369968,-0.039133554,0.170277339,0.846802701,-0.063167014,0.526921825,0.035895735,167,11
1403637138.238318920,-0.017090100,-0.042103942,0.215904571,0.840611200,-0.057217831,0.536717759,0.045088556,161,11
1403637138.288319111,-0.016137238,-0.044453148,0.265354304,0.831826763,-0.055008975,0.549864689,0.051836976,147,11
1403637138.338319063,-0.016796127,-0.044580338,0.314119586,0.821454916,-0.055114550,0.564754984,0.056798021,140,11
1403637138.388319016,-0.016938529,-0.043733893,0.361304883,0.810411495,-0.058303208,0.579800988,0.060537263,159,11
1403637138.438318968,-0.017346130,-0.042887783,0.403906970,0.800264801,-0.060512842,0.592937888,0.065871884,155,11
1403637138.488318920,-0.018529247,-0.041419182,0.438871358,0.791186108,-0.063938181,0.604204462,0.069809880,202,11
1403637138.538319111,-0.019560838,-0.040245699,0.464646166,0.784287805,-0.066831323,0.612599156,0.071752962,227,11
1403637138.588319063,-0.020063455,-0.039651156,0.480070472,0.779447755,-0.068008162,0.618444531,0.073228749,212,11
1403637138.638319016,-0.019577431,-0.039537557,0.484424009,0.776686121,-0.068550451,0.621983135,0.072086653,239,11
1403637138.688318968,-0.017908923,-0.039724823,0.477937229,0.776379767,-0.068689821,0.622510692,0.070686661,228,11
1403637138.738318920,-0.014786601,-0.040144159,0.461131812,0.777629462,-0.069845262,0.621190608,0.067351966,231,11
1403637138.788319111,-0.010551579,-0.041340296,0.435325366,0.780475814,-0.071437160,0.617640415,0.065380070,218,11
1403637138.838319063,-0.005732061,-0.043470231,0.402260755,0.784855976,-0.073776122,0.611846105,0.064826883,203,11
1403637138.888319016,-0.000882160,-0.045508097,0.362641332,0.790170888,-0.074940616,0.604906716,0.064044808,201,11
1403637138.938318968,0.002937470,-0.047279213,0.319125391,0.795743955,-0.074168930,0.597843340,0.062240409,170,11
1403637138.988318920,0.006931745,-0.047506978,0.274856279,0.799928967,-0.074689932,0.592930150,0.054487601,183,11
1403637139.038319111,0.011401349,-0.048042078,0.231268432,0.803586346,-0.074791452,0.588677931,0.045972998,164,11
1403637139.088319063,0.013956691,-0.046676074,0.190520600,0.806550095,-0.075228902,0.585096018,0.038473460,171,11
1403637139.138319016,0.015749460,-0.045070211,0.152715068,0.809128784,-0.075082168,0.581869835,0.033177918,203,11
1403637139.188318968,0.016917081,-0.043012938,0.118556237,0.811614563,-0.074826587,0.578709006,0.027904654,180,11
1403637139.238318920,0.017894640,-0.041555281,0.089791374,0.813625807,-0.073092355,0.576208158,0.025587351,192,11
1403637139.288319111,0.019960263,-0.040665893,0.066846577,0.814467216,-0.071361477,0.575317776,0.023667507,191,11
1403637139.338319063,0.022559265,-0.039918431,0.049915782,0.815278619,-0.069066686,0.574468464,0.023163566,204,11
1403637139.388319016,0.024840048,-0.039912512,0.037917998,0.816004532,-0.065641167,0.573829497,0.023399774,213,11
1403637139.438318968,0.026824540,-0.040076172,0.029213943,0.816315776,-0.061205203,0.573962714,0.021196207,221,11
1403637139.488318920,0.029293850,-0.039573729,0.023621370,0.815501072,-0.057422470,0.575613341,0.018164344,235,11
1403637139.538319111,0.030490330,-0.038746766,0.019239449,0.814103789,-0.055221502,0.577893577,0.014987307,223,11
1403637139.588319063,0.030825078,-0.037332961,0.015181423,0.812332617,-0.053782741,0.580542526,0.013910823,216,11
1403637139.638319016,0.031584343,-0.035728602,0.011337925,0.810597785,-0.051046708,0.583188295,0.014726745,200,11
1403637139.688318968,0.032658457,-0.034821343,0.008009281,0.809201959,-0.048985131,0.585312451,0.014211999,197,11
1403637139.738318920,0.034154181,-0.035100578,0.003141929,0.808511561,-0.047287853,0.586419097,0.013621961,223,11
1403637139.788319111,0.034315759,-0.034986598,-0.000376135,0.808119119,-0.047042632,0.586981538,0.013533420,196,11
1403637139.838319063,0.033749096,-0.035757541,-0.002390534,0.806222292,-0.048094973,0.589532646,0.011989482,205,11
1403637139.888319016,0.031858524,-0.036488348,-0.002453563,0.801680245,-0.049402159,0.595591854,0.011770898,191,11
1403637139.938318968,0.030774361,-0.037750009,-0.002942717,0.798526531,-0.052278795,0.599563481,0.012080509,186,11
1403637139.988318920,0.029153171,-0.038411330,-0.004240087,0.796163067,-0.055872698,0.602367852,0.012473268,187,11
1403637140.038319111,0.027074014,-0.039134994,-0.004680180,0.793030340,-0.060550593,0.606052814,0.011683006,177,11
1403637140.088319063,0.025110475,-0.040229469,-0.004193095,0.789411788,-0.062153700,0.610533016,0.014675917,195,11
1403637140.138319016,0.022908417,-0.040842745,-0.003388224,0.785523772,-0.064182698,0.615253032,0.017224735,189,11
1403637140.188318968,0.021334744,-0.041500723,-0.003104878,0.783659416,-0.066067370,0.617403251,0.018062360,188,11
1403637140.238318920,0.020421204,-0.042911369,-0.003845119,0.784607237,-0.067514595,0.615969989,0.020352795,179,11
1403637140.288319111,0.019809891,-0.043969114,-0.004482332,0.784557527,-0.068758851,0.615898258,0.020274193,162,11
1403637140.338319063,0.019281666,-0.044701123,-0.005245968,0.784114069,-0.070389380,0.616330505,0.018632503,192,11
1403637140.388319016,0.019001494,-0.044656356,-0.005108867,0.784044196,-0.071375385,0.616343236,0.017357066,172,11
1403637140.438318968,0.018830271,-0.044902957,-0.004979483,0.784378882,-0.070635107,0.615980841,0.018112257,184,11
1403637140.488318920,0.018760952,-0.044886228,-0.004899971,0.784408107,-0.071214131,0.615896921,0.017419863,180,11
1403637140.538319111,0.018732084,-0.044961713,-0.004945174,0.784684817,-0.071099401,0.615553010,0.017581395,179,11
1403637140.588319063,0.018761063,-0.044743783,-0.005070364,0.784770919,-0.071639907,0.615406180,0.016660207,183,11
1403637140.638319016,0.018625131,-0.044800770,-0.005147477,0.784896920,-0.071496240,0.615259210,0.016769549,174,11
1403637140.688318968,0.018522629,-0.044813426,-0.005150934,0.784915577,-0.071527189,0.615237522,0.016558674,192,11
1403637140.738318920,0.018384640,-0.044955973,-0.005149618,0.784961656,-0.071454013,0.615185825,0.016610958,186,11
1403637140.788319111,0.018207318,-0.045060308,-0.005145424,0.785015555,-0.071440882,0.615121040,0.016519261,185,11
1403637140.838319063,0.018001364,-0.045195010,-0.005137535,0.785057452,-0.071465926,0.615064783,0.016514572,178,11
1403637140.888319016,0.017788595,-0.045327696,-0.005189205,0.785103222,-0.071509356,0.615001169,0.016519852,162,11
1403637140.938318968,0.017596883,-0.045420914,-0.005237155,0.785137091,-0.071468630,0.614960036,0.016617394,192,11
1403637140.988318920,0.017402227,-0.045488895,-0.005321387,0.785196985,-0.071498375,0.614881545,0.016563880,172,11
1403637141.038319111,0.017233556,-0.045571713,-0.005374912,0.785226716,-0.071481140,0.614845011,0.016585069,184,11
1403637141.088319063,0.017102463,-0.045623991,-0.005456012,0.785257671,-0.071516769,0.614802300,0.016549166,180,11
1403637141.138319016,0.016971296,-0.045734788,-0.005486258,0.785295002,-0.071473489,0.614757501,0.016628769,179,11
1403637141.188318968,0.016869979,-0.045758562,-0.005530040,0.785322839,-0.071522330,0.614719034,0.016525855,183,11
1403637141.238318920,0.016843101,-0.045742525,-0.005613191,0.785348903,-0.071467347,0.614690642,0.016581105,174,11
1403637141.288319111,0.016793918,-0.045757927,-0.005666607,0.785374022,-0.071489264,0.614656971,0.016545055,192,11
1403637141.338319063,0.016736833,-0.045782326,-0.005738105,0.785389348,-0.071494920,0.614638391,0.016483232,186,11
1403637141.388319016,0.016705166,-0.045817160,-0.005818681,0.785406539,-0.071502071,0.614614915,0.016508426,185,11
1403637141.438318968,0.016672938,-0.045855113,-0.005910754,0.785438999,-0.071503436,0.614573835,0.016487523,178,11
1403637141.488318920,0.016691669,-0.045874116,-0.005997246,0.785433951,-0.071544114,0.614575847,0.016476556,162,11
1403637141.538319111,0.016719520,-0.045862371,-0.006052205,0.785464003,-0.071547701,0.614537294,0.016466323,192,11
1403637141.588319063,0.016729575,-0.045862684,-0.006112068,0.785477132,-0.071558540,0.614519485,0.016457600,172,11
1403637141.638319016,0.016762380,-0.045869077,-0.006176835,0.785459324,-0.071610716,0.614536355,0.016450635,184,11
1403637141.688318968,0.016797880,-0.045870027,-0.006274524,0.785475992,-0.071662546,0.614511495,0.016357508,180,11
1403637141.738318920,0.016814616,-0.045903819,-0.006339964,0.785477410,-0.071664885,0.614508851,0.016378520,179,11
1403637141.788319111,0.016814557,-0.045905061,-0.006415544,0.785513817,-0.071672045,0.614462548,0.016338273,183,11
1403637141.838319063,0.016806505,-0.045914833,-0.006524722,0.785498588,-0.071684611,0.614482001,0.016283574,174,11
1403637141.888319016,0.016821323,-0.045953960,-0.006604148,0.785520264,-0.071666700,0.614455874,0.016302731,192,11
1403637141.938318968,0.016863277,-0.045931302,-0.006682664,0.785524664,-0.071742995,0.614445106,0.016160369,186,11
1403637141.988318920,0.016877236,-0.046007307,-0.006752367,0.785510249,-0.071750709,0.614461601,0.016199516,185,11
1403637142.038319111,0.016858079,-0.046046946,-0.006824675,0.785506290,-0.071800224,0.614461910,0.016160395,178,11
1403637142.088319063,0.016828056,-0.046083136,-0.006929027,0.785531100,-0.071777340,0.614432709,0.016166322,162,11
1403637142.138319016,0.016826783,-0.046085793,-0.007033251,0.785553893,-0.071816774,0.614401499,0.016069518,192,11
1403637142.188318968,0.016845254,-0.046106538,-0.007098584,0.785526233,-0.071798608,0.614437298,0.016133943,172,11
1403637142.238318920,0.016859275,-0.046066479,-0.007170738,0.785511198,-0.071848452,0.614452455,0.016066714,184,11
1403637142.288319111,0.016859847,-0.046043463,-0.007228744,0.785505851,-0.071844633,0.614459568,0.016073155,180,11
1403637142.338319063,0.016828747,-0.046058328,-0.007276580,0.785501188,-0.071873415,0.614463392,0.016026057,179,11
1403637142.388319016,0.016834610,-0.046094299,-0.007352029,0.785491740,-0.071839173,0.614477629,0.016096676,183,11
1403637142.438318968,0.016891272,-0.046071149,-0.007443466,0.785496157,-0.071904787,0.614466985,0.015994183,174,11
1403637142.488318920,0.016933418,-0.046091483,-0.007496932,0.785496196,-0.071921892,0.614464737,0.016001662,192,11
1403637142.538319111,0.016950961,-0.046105278,-0.007562320,0.785472169,-0.071942584,0.614494332,0.015951575,186,11
1403637142.588319063,0.016960788,-0.046123813,-0.007618058,0.785471556,-0.071940395,0.614495401,0.015950398,185,11
